gameid,time_s,runcount,teamSize,rock,paper,scissors,rock_fear,rock_prey,paper_fear,paper_prey,scissors_fear,scissors_prey,rock_mode,paper_mode,scissors_mode,any_last_prey_risk
2468bacf-01d9-424f-8765-9f7242109dba,509.85,23135,13,13,7,19,7,19,19,13,13,7,SCATTER,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,513.19,23285,13,25,5,9,5,9,9,25,25,5,HUNT,HUNT,DEFEND,0
2468bacf-01d9-424f-8765-9f7242109dba,516.8,23435,13,3,27,9,27,9,9,3,3,27,SCATTER,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,521.1,23585,13,12,9,18,9,18,18,12,12,9,SCATTER,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,524.22,23735,13,17,5,17,5,17,17,17,17,5,HUNT,SCATTER,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,527.76,23885,13,10,15,14,15,14,14,10,10,15,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,530.97,24035,13,11,12,16,12,16,16,11,11,12,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,533.98,24185,13,12,9,18,9,18,18,12,12,9,HUNT,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,537.3,24335,13,7,24,8,24,8,8,7,7,24,DEFEND,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,540.81,24485,13,5,23,11,23,11,11,5,5,23,SCATTER,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,544.02,24635,13,8,12,19,12,19,19,8,8,12,DEFEND,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,547.19,24785,13,18,10,11,10,11,11,18,18,10,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,550.93,24935,13,10,13,16,13,16,16,10,10,13,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,554.37,25085,13,8,14,17,14,17,17,8,8,14,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,557.62,25235,13,19,13,7,13,7,7,19,19,13,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,561.21,25385,13,12,21,6,21,6,6,12,12,21,HUNT,HUNT,DEFEND,0
2468bacf-01d9-424f-8765-9f7242109dba,564.38,25535,13,9,12,18,12,18,18,9,9,12,DEFEND,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,567.67,25685,13,15,9,15,9,15,15,15,15,9,HUNT,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,571.23,25835,13,9,19,11,19,11,11,9,9,19,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,574.52,25985,13,7,8,24,8,24,24,7,7,8,DEFEND,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,577.78,26135,13,23,7,9,7,9,9,23,23,7,HUNT,HUNT,DEFEND,0
2468bacf-01d9-424f-8765-9f7242109dba,581.87,26285,13,19,12,8,12,8,8,19,19,12,HUNT,HUNT,DEFEND,0
2468bacf-01d9-424f-8765-9f7242109dba,584.95,26435,13,13,6,20,6,20,20,13,13,6,HUNT,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,588.11,26585,13,26,5,8,5,8,8,26,26,5,HUNT,SCATTER,DEFEND,0
2468bacf-01d9-424f-8765-9f7242109dba,591.94,26735,13,6,27,6,27,6,6,6,6,27,DEFEND,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,595.51,26885,13,10,3,26,3,26,26,10,10,3,HUNT,SCATTER,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,598.74,27035,13,21,2,16,2,16,16,21,21,2,HUNT,SCATTER,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,602.11,27185,13,11,13,15,13,15,15,11,11,13,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,605.3,27335,13,9,14,16,14,16,16,9,9,14,HUNT,HUNT,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,608.38,27485,13,10,6,23,6,23,23,10,10,6,HUNT,DEFEND,HUNT,0
2468bacf-01d9-424f-8765-9f7242109dba,612.42,27635,13,26,11,2,11,2,2,26,26,11,HUNT,HUNT,SCATTER,0
2468bacf-01d9-424f-8765-9f7242109dba,616.03,27785,13,13,25,1,25,1,1,13,13,25,HUNT,HUNT,SCATTER,0
2468bacf-01d9-424f-8765-9f7242109dba,619.38,27935,13,5,30,4,30,4,4,5,5,30,SCATTER,HUNT,SCATTER,0
2468bacf-01d9-424f-8765-9f7242109dba,623.19,28085,13,0,13,26,13,26,26,0,0,13,REGROUP,SCATTER,HUNT,1
2468bacf-01d9-424f-8765-9f7242109dba,626.43,28235,13,0,1,38,1,38,38,0,0,1,REGROUP,SCATTER,HUNT,1
2468bacf-01d9-424f-8765-9f7242109dba,629.73,28385,13,0,0,39,0,39,39,0,0,0,REGROUP,REGROUP,REGROUP,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,0.77,665,6,6,6,6,6,6,6,6,6,6,HUNT,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,3.46,815,6,3,6,9,6,9,9,3,3,6,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,6.47,965,6,3,4,11,4,11,11,3,3,4,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,9.09,1115,6,5,1,12,1,12,12,5,5,1,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,11.65,1265,6,5,4,9,4,9,9,5,5,4,HUNT,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,14.25,1415,6,4,6,8,6,8,8,4,4,6,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,17.25,1565,6,8,5,5,5,5,5,8,8,5,HUNT,SCATTER,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,19.81,1715,6,4,11,3,11,3,3,4,4,11,SCATTER,HUNT,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,22.61,1865,6,3,4,11,4,11,11,3,3,4,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,25.26,2015,6,3,4,11,4,11,11,3,3,4,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,28.23,2165,6,2,3,13,3,13,13,2,2,3,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,30.77,2315,6,4,3,11,3,11,11,4,4,3,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,33.53,2465,6,4,5,9,5,9,9,4,4,5,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,36.23,2615,6,3,5,10,5,10,10,3,3,5,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,39.44,2765,6,3,1,14,1,14,14,3,3,1,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,41.96,2915,6,8,1,9,1,9,9,8,8,1,HUNT,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,44.56,3065,6,12,1,5,1,5,5,12,12,1,HUNT,SCATTER,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,47.66,3215,6,2,11,5,11,5,5,2,2,11,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,50.32,3365,6,3,8,7,8,7,7,3,3,8,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,53.21,3515,6,3,7,8,7,8,8,3,3,7,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,56.05,3665,6,3,6,9,6,9,9,3,3,6,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,59.12,3815,6,3,5,10,5,10,10,3,3,5,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,61.78,3965,6,1,7,10,7,10,10,1,1,7,SCATTER,HUNT,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,64.56,4115,6,3,4,11,4,11,11,3,3,4,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,67.33,4265,6,10,3,5,3,5,5,10,10,3,HUNT,SCATTER,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,70.48,4415,6,10,4,4,4,4,4,10,10,4,HUNT,SCATTER,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,73.03,4565,6,12,1,5,1,5,5,12,12,1,HUNT,SCATTER,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,75.65,4715,6,4,10,4,10,4,4,4,4,10,SCATTER,HUNT,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,78.57,4865,6,4,11,3,11,3,3,4,4,11,SCATTER,HUNT,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,81.19,5015,6,2,13,3,13,3,3,2,2,13,SCATTER,HUNT,SCATTER,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,83.82,5165,6,1,5,12,5,12,12,1,1,5,SCATTER,SCATTER,HUNT,0
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,86.76,5315,6,0,6,12,6,12,12,0,0,6,REGROUP,SCATTER,HUNT,1
0bf48d2c-0425-41b1-bd46-5a79d6b765ac,90.05,5465,6,0,0,18,0,18,18,0,0,0,REGROUP,REGROUP,REGROUP,0
813cc122-cbf8-4d35-84e7-0bf7df628434,2.2,790,8,10,5,9,5,9,9,10,10,5,HUNT,SCATTER,HUNT,0
813cc122-cbf8-4d35-84e7-0bf7df628434,5.53,940,8,14,6,4,6,4,4,14,14,6,HUNT,SCATTER,SCATTER,0
813cc122-cbf8-4d35-84e7-0bf7df628434,8.21,1090,8,6,17,1,17,1,1,6,6,17,DEFEND,HUNT,SCATTER,0
813cc122-cbf8-4d35-84e7-0bf7df628434,10.82,1240,8,1,16,7,16,7,7,1,1,16,SCATTER,HUNT,HUNT,0
813cc122-cbf8-4d35-84e7-0bf7df628434,13.86,1390,8,0,11,13,11,13,13,0,0,11,REGROUP,SCATTER,HUNT,1
813cc122-cbf8-4d35-84e7-0bf7df628434,16.61,1540,8,0,0,24,0,24,24,0,0,0,REGROUP,REGROUP,HUNT,0
813cc122-cbf8-4d35-84e7-0bf7df628434,19.26,1690,8,0,0,24,0,24,24,0,0,0,REGROUP,REGROUP,REGROUP,0
fae77e7a-8a4c-418b-b608-32126b271b4b,0.07,685,7,7,7,7,7,7,7,7,7,7,HUNT,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,2.92,835,7,11,5,5,5,5,5,11,11,5,HUNT,SCATTER,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,5.61,985,7,6,6,9,6,9,9,6,6,6,SCATTER,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,8.57,1135,7,9,6,6,6,6,6,9,9,6,HUNT,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,11.18,1285,7,2,10,9,10,9,9,2,2,10,SCATTER,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,13.88,1435,7,2,6,13,6,13,13,2,2,6,SCATTER,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,16.63,1585,7,12,4,5,4,5,5,12,12,4,HUNT,SCATTER,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,19.69,1735,7,4,14,3,14,3,3,4,4,14,HUNT,HUNT,SCATTER,0
fae77e7a-8a4c-418b-b608-32126b271b4b,22.32,1885,7,1,14,6,14,6,6,1,1,14,SCATTER,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,24.85,2035,7,3,5,13,5,13,13,3,3,5,SCATTER,HUNT,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,28.2,2185,7,2,6,13,6,13,13,2,2,6,SCATTER,DEFEND,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,30.9,2335,7,3,4,14,4,14,14,3,3,4,SCATTER,SCATTER,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,33.6,2485,7,13,3,5,3,5,5,13,13,3,HUNT,SCATTER,SCATTER,0
fae77e7a-8a4c-418b-b608-32126b271b4b,36.14,2635,7,14,6,1,6,1,1,14,14,6,HUNT,HUNT,SCATTER,0
fae77e7a-8a4c-418b-b608-32126b271b4b,39.42,2785,7,11,9,1,9,1,1,11,11,9,HUNT,HUNT,SCATTER,0
fae77e7a-8a4c-418b-b608-32126b271b4b,41.99,2935,7,5,15,1,15,1,1,5,5,15,HUNT,HUNT,SCATTER,0
fae77e7a-8a4c-418b-b608-32126b271b4b,44.97,3085,7,0,17,4,17,4,4,0,0,17,REGROUP,SCATTER,HUNT,1
fae77e7a-8a4c-418b-b608-32126b271b4b,47.63,3235,7,0,8,13,8,13,13,0,0,8,REGROUP,SCATTER,HUNT,1
fae77e7a-8a4c-418b-b608-32126b271b4b,50.65,3385,7,0,0,21,0,21,21,0,0,0,REGROUP,REGROUP,HUNT,0
fae77e7a-8a4c-418b-b608-32126b271b4b,53.42,3535,7,0,0,21,0,21,21,0,0,0,REGROUP,REGROUP,REGROUP,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,2.83,845,17,19,18,14,18,14,14,19,19,18,HUNT,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,6.38,995,17,10,23,18,23,18,18,10,10,23,DEFEND,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,10.31,1145,17,20,6,25,6,25,25,20,20,6,HUNT,DEFEND,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,13.82,1295,17,40,8,3,8,3,3,40,40,8,HUNT,HUNT,SCATTER,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,17.33,1445,17,27,21,3,21,3,3,27,27,21,HUNT,HUNT,SCATTER,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,21.03,1595,17,7,32,12,32,12,12,7,7,32,DEFEND,HUNT,SCATTER,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,24.3,1745,17,4,14,33,14,33,33,4,4,14,SCATTER,DEFEND,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,27.64,1895,17,15,7,29,7,29,29,15,15,7,HUNT,DEFEND,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,31.22,2045,17,30,2,19,2,19,19,30,30,2,HUNT,SCATTER,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,34.23,2195,17,33,1,17,1,17,17,33,33,1,HUNT,SCATTER,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,37.19,2345,17,33,2,16,2,16,16,33,33,2,HUNT,SCATTER,DEFEND,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,40.92,2495,17,16,28,7,28,7,7,16,16,28,DEFEND,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,44.43,2645,17,20,11,20,11,20,20,20,20,11,HUNT,HUNT,DEFEND,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,47.76,2795,17,21,16,14,16,14,14,21,21,16,HUNT,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,51.76,2945,17,11,18,22,18,22,22,11,11,18,HUNT,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,55.37,3095,17,8,14,29,14,29,29,8,8,14,HUNT,DEFEND,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,58.76,3245,17,32,8,11,8,11,11,32,32,8,HUNT,DEFEND,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,62.6,3395,17,22,22,7,22,7,7,22,22,22,HUNT,HUNT,DEFEND,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,66.18,3545,17,3,33,15,33,15,15,3,3,33,SCATTER,HUNT,HUNT,0
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,69.55,3695,17,0,13,38,13,38,38,0,0,13,REGROUP,SCATTER,HUNT,1
b8b1042a-84ec-4a0e-883c-cfe24bf7b0a5,73.34,3845,17,0,0,51,0,51,51,0,0,0,REGROUP,REGROUP,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,1.6,750,11,9,13,11,13,11,11,9,9,13,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,4.52,900,11,2,14,17,14,17,17,2,2,14,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,7.32,1050,11,10,11,12,11,12,12,10,10,11,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,10.75,1200,11,8,16,9,16,9,9,8,8,16,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,13.57,1350,11,8,7,18,7,18,18,8,8,7,HUNT,DEFEND,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,16.53,1500,11,7,14,12,14,12,12,7,7,14,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,19.72,1650,11,2,11,20,11,20,20,2,2,11,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,22.9,1800,11,15,11,7,11,7,7,15,15,11,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,25.68,1950,11,12,13,8,13,8,8,12,12,13,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,28.42,2100,11,9,13,11,13,11,11,9,9,13,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,31.96,2250,11,14,14,5,14,5,5,14,14,14,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,34.83,2400,11,4,26,3,26,3,3,4,4,26,SCATTER,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,37.45,2550,11,1,27,5,27,5,5,1,1,27,SCATTER,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,40.26,2700,11,1,15,17,15,17,17,1,1,15,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,43.61,2850,11,9,12,12,12,12,12,9,9,12,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,46.74,3000,11,15,12,6,12,6,6,15,15,12,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,49.75,3150,11,5,15,13,15,13,13,5,5,15,DEFEND,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,53.17,3300,11,2,11,20,11,20,20,2,2,11,SCATTER,DEFEND,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,56.18,3450,11,13,14,6,14,6,6,13,13,14,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,59.35,3600,11,5,20,8,20,8,8,5,5,20,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,62.8,3750,11,1,17,15,17,15,15,1,1,17,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,65.43,3900,11,5,15,13,15,13,13,5,5,15,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,68.18,4050,11,11,18,4,18,4,4,11,11,18,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,71.25,4200,11,1,12,20,12,20,20,1,1,12,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,74.36,4350,11,10,11,12,11,12,12,10,10,11,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,77.45,4500,11,3,9,21,9,21,21,3,3,9,SCATTER,DEFEND,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,80.79,4650,11,15,9,9,9,9,9,15,15,9,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,84.72,4800,11,4,7,22,7,22,22,4,4,7,SCATTER,DEFEND,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,87.56,4950,11,4,6,23,6,23,23,4,4,6,SCATTER,SCATTER,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,90.23,5100,11,2,6,25,6,25,25,2,2,6,SCATTER,SCATTER,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,93.36,5250,11,8,5,20,5,20,20,8,8,5,SCATTER,SCATTER,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,96.18,5400,11,18,9,6,9,6,6,18,18,9,HUNT,HUNT,DEFEND,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,98.87,5550,11,18,13,2,13,2,2,18,18,13,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,101.65,5700,11,8,23,2,23,2,2,8,8,23,DEFEND,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,105.29,5850,11,6,10,17,10,17,17,6,6,10,DEFEND,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,108.32,6000,11,14,12,7,12,7,7,14,14,12,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,111.21,6150,11,11,13,9,13,9,9,11,11,13,HUNT,HUNT,DEFEND,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,114.43,6300,11,20,4,9,4,9,9,20,20,4,HUNT,SCATTER,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,117.17,6450,11,21,7,5,7,5,5,21,21,7,HUNT,SCATTER,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,119.86,6600,11,18,10,5,10,5,5,18,18,10,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,123.0,6750,11,19,9,5,9,5,5,19,19,9,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,126.08,6900,11,13,14,6,14,6,6,13,13,14,HUNT,HUNT,DEFEND,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,128.87,7050,11,14,10,9,10,9,9,14,14,10,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,131.69,7200,11,16,7,10,7,10,10,16,16,7,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,134.89,7350,11,17,12,4,12,4,4,17,17,12,HUNT,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,137.77,7500,11,10,12,11,12,11,11,10,10,12,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,140.45,7650,11,8,11,14,11,14,14,8,8,11,HUNT,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,143.35,7800,11,10,10,13,10,13,13,10,10,10,SCATTER,DEFEND,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,146.65,7950,11,2,27,4,27,4,4,2,2,27,SCATTER,HUNT,SCATTER,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,149.36,8100,11,1,21,11,21,11,11,1,1,21,SCATTER,HUNT,HUNT,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,152.0,8250,11,0,7,26,7,26,26,0,0,7,REGROUP,SCATTER,HUNT,1
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,154.67,8400,11,0,0,33,0,33,33,0,0,0,REGROUP,REGROUP,REGROUP,0
efdcfde1-24e2-4f8c-81a6-bf053dde9f2f,158.02,8550,11,0,0,33,0,33,33,0,0,0,REGROUP,REGROUP,REGROUP,0
be52ac91-149f-4794-b513-9691f46f59e0,0.57,745,14,11,17,14,17,14,14,11,11,17,HUNT,HUNT,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,3.65,895,14,9,13,20,13,20,20,9,9,13,HUNT,HUNT,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,6.52,1045,14,22,8,12,8,12,12,22,22,8,HUNT,DEFEND,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,9.45,1195,14,15,18,9,18,9,9,15,15,18,HUNT,HUNT,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,13.67,1345,14,5,21,16,21,16,16,5,5,21,SCATTER,HUNT,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,16.91,1495,14,2,6,34,6,34,34,2,2,6,SCATTER,DEFEND,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,20.18,1645,14,17,24,1,24,1,1,17,17,24,HUNT,HUNT,SCATTER,0
be52ac91-149f-4794-b513-9691f46f59e0,23.94,1795,14,1,25,16,25,16,16,1,1,25,SCATTER,HUNT,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,26.95,1945,14,3,7,32,7,32,32,3,3,7,SCATTER,DEFEND,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,29.76,2095,14,10,4,28,4,28,28,10,10,4,SCATTER,SCATTER,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,32.6,2245,14,26,4,12,4,12,12,26,26,4,HUNT,SCATTER,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,36.01,2395,14,29,7,6,7,6,6,29,29,7,HUNT,SCATTER,DEFEND,0
be52ac91-149f-4794-b513-9691f46f59e0,39.5,2545,14,0,16,26,16,26,26,0,0,16,REGROUP,SCATTER,HUNT,1
be52ac91-149f-4794-b513-9691f46f59e0,42.53,2695,14,0,0,42,0,42,42,0,0,0,REGROUP,REGROUP,HUNT,0
be52ac91-149f-4794-b513-9691f46f59e0,45.7,2845,14,0,0,42,0,42,42,0,0,0,REGROUP,REGROUP,REGROUP,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,1.55,740,12,10,13,13,13,13,13,10,10,13,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,4.96,890,12,17,10,9,10,9,9,17,17,10,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,8.05,1040,12,10,16,10,16,10,10,10,10,16,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,10.82,1190,12,11,10,15,10,15,15,11,11,10,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,14.05,1340,12,14,14,8,14,8,8,14,14,14,HUNT,HUNT,DEFEND,0
